holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Hour,traffic_volume
0,304.08,0,0,1,Clear,sky is clear,7,2781
0,303.55,0,0,1,Clear,sky is clear,8,2465
0,302.87,0,0,1,Clear,sky is clear,9,1423
0,302.58,0,0,1,Clear,sky is clear,10,869
0,302.55,0,0,1,Thunderstorm,proximity thunderstorm,11,617
0,302.29,0,0,40,Rain,moderate rain,12,429
0,302.29,0,0,40,Thunderstorm,proximity thunderstorm,13,429
0,301.29,0,0,1,Rain,light rain,14,429
0,300.48,0,0,1,Clear,sky is clear,15,822
0,300.08,0,0,1,Clear,sky is clear,16,1489
0,299.92,0,0,75,Clouds,broken clouds,17,2048
0,299.62,0,0,1,Clear,sky is clear,18,2840
0,299.61,0,0,75,Clouds,broken clouds,19,3627
0,300.07,0,0,40,Clouds,scattered clouds,20,3922
0,300.43,0,0,75,Clouds,broken clouds,21,4253
0,301.55,0,0,75,Clouds,broken clouds,22,4776
0,302.57,0,0,75,Clouds,broken clouds,23,4675
0,302.88,0,0,75,Clouds,broken clouds,24,4533
0,303.08,0,0,75,Clouds,broken clouds,1,4425
0,302.3,0,0,90,Clouds,overcast clouds,2,4707
0,301.44,0,0,90,Thunderstorm,thunderstorm with light rain,3,4469
0,300.82,0,0,90,Rain,light rain,4,3871
0,300.68,0,0,90,Clouds,overcast clouds,5,3247
0,299.88,0,0,90,Clouds,overcast clouds,6,2936
0,299.48,0,0,90,Clouds,overcast clouds,7,2700
0,298.48,0,0,75,Clouds,broken clouds,8,2760
0,297.62,0,0,40,Clouds,scattered clouds,9,2017
0,297.15,0,0,1,Clear,sky is clear,10,1314
0,296.65,0,0,1,Clear,sky is clear,11,848
0,296.15,0,0,1,Rain,light rain,12,703
0,295.62,0,0,1,Rain,moderate rain,13,419
0,295.62,0,0,1,Drizzle,drizzle,14,419
0,295.36,0,0,40,Rain,light rain,15,372
0,295.36,0,0,40,Drizzle,drizzle,16,372
0,294.61,0,0,75,Rain,heavy intensity rain,17,529
0,294.61,0,0,75,Drizzle,drizzle,18,529
0,294.44,0,0,75,Rain,moderate rain,19,979
0,294.44,0,0,75,Mist,mist,20,979
0,294.15,0,0,90,Rain,moderate rain,21,1237
0,294.21,0,0,90,Rain,heavy intensity rain,22,1682
0,294.21,0,0,90,Drizzle,light intensity drizzle,23,1682
0,294.02,0,0,90,Rain,heavy intensity rain,24,2495
0,294.02,0,0,90,Mist,mist,1,2495
0,294.02,0,0,90,Drizzle,light intensity drizzle,2,2495
0,293.86,0,0,90,Rain,heavy intensity rain,3,2924
0,293.86,0,0,90,Mist,mist,4,2924
0,293.21,0,0,90,Rain,heavy intensity rain,5,3323
0,293.21,0,0,90,Mist,mist,6,3323
0,293.21,0,0,90,Drizzle,drizzle,7,3323
0,292.15,0,0,90,Rain,heavy intensity rain,8,3696
0,292.15,0,0,90,Mist,mist,9,3696
0,292.15,0,0,90,Fog,fog,10,3696
0,290.87,0,0,90,Rain,heavy intensity rain,11,4084
0,290.87,0,0,90,Mist,mist,12,4084
0,292.41,0,0,90,Rain,moderate rain,13,4187
0,293.41,0,0,75,Rain,light rain,14,4365
0,293.08,0,0,90,Clouds,overcast clouds,15,4380
0,292.93,0,0,90,Clouds,overcast clouds,16,4049
0,293.68,0,0,90,Clouds,overcast clouds,17,3680
0,294.72,0,0,40,Clouds,scattered clouds,18,3404
0,295,0,0,5,Clear,sky is clear,19,3018
0,293.82,0,0,5,Clear,sky is clear,20,2640
0,291.62,0,0,5,Clear,sky is clear,21,2152
0,290.44,0,0,1,Haze,haze,22,3078
0,290.22,0,0,1,Clear,sky is clear,23,1043
0,290.58,0,0,1,Clear,sky is clear,24,523
0,290.73,0,0,1,Clear,sky is clear,1,425
0,291.22,0,0,1,Clear,sky is clear,2,398
0,291.46,0,0,1,Clear,sky is clear,3,896
0,291.3,0,0,1,Clear,sky is clear,4,2931
0,291.15,0,0,1,Clear,sky is clear,5,5305
0,292.28,0,0,5,Clear,sky is clear,6,5936
0,294.15,0,0,1,Clear,sky is clear,7,4859
0,296.01,0,0,20,Clouds,few clouds,8,4473
0,297.07,0,0,1,Clear,sky is clear,9,4172
0,299.08,0,0,1,Clear,sky is clear,10,4498
0,299.88,0,0,5,Clear,sky is clear,11,4617
0,300.88,0,0,40,Clouds,scattered clouds,12,4667
0,301.65,0,0,40,Clouds,scattered clouds,13,4728
0,302.36,0,0,1,Clear,sky is clear,14,5115
0,302.95,0,0,40,Clouds,scattered clouds,15,5853
0,303.21,0,0,40,Clouds,scattered clouds,16,5241
0,303.02,0,0,20,Clouds,few clouds,17,3922
0,302.29,0,0,40,Clouds,scattered clouds,18,3183
0,301.22,0,0,40,Clouds,scattered clouds,19,2792
0,299.51,0,0,40,Clouds,scattered clouds,20,2552
0,298.43,0,0,40,Rain,light rain,21,2118
0,297.82,0,0,40,Clouds,scattered clouds,22,1461
0,297.35,0,0,1,Clear,sky is clear,23,722
0,296.55,0,0,1,Clear,sky is clear,24,455
0,295.95,0,0,1,Thunderstorm,proximity thunderstorm,1,340
0,295.62,0,0,1,Clear,sky is clear,2,391
0,295.02,0,0,1,Rain,light rain,3,863
0,295.02,0,0,1,Thunderstorm,proximity thunderstorm,4,863
0,294.65,0,0,1,Rain,light rain,5,2836
0,294.04,0,0,1,Rain,light rain,6,5264
0,294.22,0,0,90,Rain,moderate rain,7,5737
0,294.22,0,0,90,Thunderstorm,thunderstorm with light rain,8,5737
0,294.02,0,0,1,Rain,light rain,9,5017
0,294.02,0,0,1,Drizzle,light intensity drizzle,10,5017
0,293.79,0,0,90,Rain,moderate rain,11,4373
0,293.86,0,0,1,Rain,moderate rain,12,4099
0,294.48,0,0,1,Rain,light rain,13,4415
0,295,0,0,90,Rain,proximity shower rain,14,4775
0,296,0,0,90,Rain,light rain,15,4799
0,297,0,0,90,Rain,moderate rain,16,4968
0,297,0,0,90,Drizzle,light intensity drizzle,17,4968
0,297.15,0,0,90,Rain,light rain,18,5526
0,297.15,0,0,90,Drizzle,light intensity drizzle,19,5526
0,298.79,0,0,90,Rain,light rain,20,6135
0,300.94,0,0,75,Clouds,broken clouds,21,5092
0,302.14,0,0,40,Clouds,scattered clouds,22,4313
0,302.15,0,0,40,Clouds,scattered clouds,23,3308
0,301.62,0,0,1,Clear,sky is clear,24,3055
0,300.15,0,0,40,Clouds,scattered clouds,1,2700
0,298.51,0,0,75,Clouds,broken clouds,2,2176
0,298.15,0,0,1,Clear,sky is clear,3,1741
1,297.55,0,0,1,Mist,mist,4,1021
0,297.42,0,0,1,Clear,sky is clear,5,605
0,297.09,0,0,1,Clear,sky is clear,6,573
0,296.72,0,0,1,Haze,haze,7,353
0,297.15,0,0,1,Clear,sky is clear,8,354
0,297.01,0,0,1,Clear,sky is clear,9,698
0,297.01,0,0,1,Clear,sky is clear,10,1141
0,297.22,0,0,1,Clear,sky is clear,11,1128
0,298.43,0,0,1,Clear,sky is clear,12,1275
0,299.79,0,0,90,Rain,light rain,13,1687
0,298.61,0,0,90,Thunderstorm,thunderstorm,14,1920
0,298.61,0,0,90,Rain,moderate rain,15,1920
0,298.61,0,0,90,Mist,mist,16,1920
0,294.94,0,0,40,Thunderstorm,proximity thunderstorm,17,2603
0,294.94,0,0,40,Rain,heavy intensity rain,18,2603
0,294.94,0,0,90,Rain,light rain,19,2761
0,296.87,0,0,1,Clear,sky is clear,20,2929
0,298.98,0,0,20,Thunderstorm,proximity thunderstorm,21,3318
0,297.62,0,0,90,Thunderstorm,proximity thunderstorm,22,3070
0,297.62,0,0,90,Rain,light rain,23,3070
0,296.89,0,0,75,Rain,light rain,24,3224
0,296.89,0,0,75,Thunderstorm,proximity thunderstorm,1,3224
0,296.69,0,0,1,Thunderstorm,proximity thunderstorm,2,3045
0,296.69,0,0,1,Rain,light rain,3,3045
0,298.87,0,0,75,Clouds,broken clouds,4,2664
0,299.93,0,0,75,Clouds,broken clouds,5,2596
0,299.15,0,0,1,Clear,sky is clear,6,2503
0,298.3,0,0,1,Clear,sky is clear,7,2582
0,296.62,0,0,40,Clouds,scattered clouds,8,2030
0,295.96,0,0,1,Mist,mist,9,1936
0,295.82,0,0,1,Haze,haze,10,971
0,295.82,0,0,1,Mist,mist,11,971
0,295.69,0,0,75,Mist,mist,12,476
0,295.58,0,0,40,Mist,mist,13,317
0,295.44,0,0,1,Mist,mist,14,338
0,295.49,0,0,1,Mist,mist,15,754
0,295.36,0,0,1,Mist,mist,16,2412
0,295.49,0,0,1,Mist,mist,17,4500
0,295.15,0,0,1,Clear,sky is clear,18,4966
0,295.61,0,0,40,Clouds,scattered clouds,19,4440
0,296.08,0,0,40,Clouds,scattered clouds,20,4205
0,296.58,0,0,75,Clouds,broken clouds,21,4154
0,297.14,0,0,40,Clouds,scattered clouds,22,4201
0,298.14,0,0,40,Clouds,scattered clouds,23,4416
0,299.08,0,0,5,Clear,sky is clear,24,4491
0,299.57,0,0,40,Clouds,scattered clouds,1,4708
0,299.72,0,0,40,Clouds,scattered clouds,2,5066
0,300.02,0,0,1,Clear,sky is clear,3,5908
0,300.08,0,0,1,Clear,sky is clear,4,5223
0,299.79,0,0,5,Clear,sky is clear,5,4115
0,299.72,0,0,5,Clear,sky is clear,6,3099
0,299.02,0,0,1,Clear,sky is clear,7,2713
0,297.49,0,0,1,Clear,sky is clear,8,2633
0,294.83,0,0,5,Clear,sky is clear,9,2002
0,292.82,0,0,1,Clear,sky is clear,10,1287
0,291.95,0,0,1,Clear,sky is clear,11,743
0,290.69,0,0,1,Mist,mist,12,435
0,290.16,0,0,1,Clear,sky is clear,13,372
0,289.55,0,0,1,Clear,sky is clear,14,343
0,289.02,0,0,1,Mist,mist,15,752
0,288.55,0,0,1,Fog,fog,16,2453
0,287.59,0,0,1,Clear,sky is clear,17,4489
0,288.68,0,0,5,Clear,sky is clear,18,5069
0,291.07,0,0,5,Clear,sky is clear,19,4489
0,293.67,0,0,5,Clear,sky is clear,20,4305
0,295.36,0,0,1,Clear,sky is clear,21,4215
0,296.69,0,0,1,Clear,sky is clear,22,4547
0,297.61,0,0,1,Clear,sky is clear,23,4684
0,298.35,0,0,5,Clear,sky is clear,24,4594
0,298.88,0,0,5,Clear,sky is clear,1,4818
0,299.28,0,0,1,Clear,sky is clear,2,5182
0,299.65,0,0,1,Clear,sky is clear,3,5353
0,300.02,0,0,40,Clouds,scattered clouds,4,4822
0,299.72,0,0,75,Thunderstorm,proximity thunderstorm,5,4089
0,299.15,0,0,75,Clouds,broken clouds,6,3390
0,298.3,0,0,1,Clear,sky is clear,7,2966
0,297.15,0,0,75,Clouds,broken clouds,8,2903
0,295.24,0,0,75,Clouds,broken clouds,9,2533
0,293.94,0,0,1,Clear,sky is clear,10,2227
0,292.87,0,0,1,Clear,sky is clear,11,1233
0,292.58,0,0,1,Clear,sky is clear,12,689
0,292.29,0,0,1,Clear,sky is clear,13,604
0,291.8,0,0,1,Clear,sky is clear,14,382
0,291.44,0,0,1,Clear,sky is clear,15,429
0,291.22,0,0,1,Clear,sky is clear,16,769
0,291.01,0,0,1,Clear,sky is clear,17,1246
0,291.58,0,0,5,Clear,sky is clear,18,1710
0,293.08,0,0,1,Clear,sky is clear,19,2428
0,294.51,0,0,1,Clear,sky is clear,20,3029
0,295.93,0,0,1,Clear,sky is clear,21,3386
0,297.58,0,0,1,Clear,sky is clear,22,4045
0,298.29,0,0,1,Clear,sky is clear,23,4160
0,299.35,0,0,1,Clear,sky is clear,24,4118
0,300.29,0,0,1,Clear,sky is clear,1,3992
0,301.02,0,0,5,Clear,sky is clear,2,4022
0,301.61,0,0,5,Clear,sky is clear,3,4289
0,302.01,0,0,5,Clear,sky is clear,4,4085
0,301.75,0,0,5,Clear,sky is clear,5,3986
0,301.42,0,0,5,Clear,sky is clear,6,3416
0,300.62,0,0,1,Clear,sky is clear,7,3191
0,299.22,0,0,5,Clear,sky is clear,8,3616
0,297.63,0,0,5,Clear,sky is clear,9,3055
0,296.3,0,0,1,Clear,sky is clear,10,2246
0,295.59,0,0,1,Clear,sky is clear,11,1423
0,295.08,0,0,1,Clear,sky is clear,12,786
0,294.44,0,0,1,Clear,sky is clear,13,693
0,294.01,0,0,1,Clear,sky is clear,14,357
0,293.87,0,0,1,Clear,sky is clear,15,327
0,293.73,0,0,1,Clear,sky is clear,16,476
0,293.37,0,0,1,Clear,sky is clear,17,876
0,293.51,0,0,5,Clear,sky is clear,18,1084
0,295.15,0,0,1,Clear,sky is clear,19,1920
0,296.15,0,0,1,Clear,sky is clear,20,2584
0,298.01,0,0,1,Clear,sky is clear,21,3236
0,299.38,0,0,1,Clear,sky is clear,22,3837
0,300.84,0,0,1,Clear,sky is clear,23,4075
0,301.92,0,0,1,Clear,sky is clear,24,4211
0,303.15,0,0,1,Clear,sky is clear,1,4470
0,304.15,0,0,1,Clear,sky is clear,2,4397
0,304.65,0,0,20,Clouds,few clouds,3,4514
0,305.01,0,0,20,Clouds,few clouds,4,4297
0,304.43,0,0,20,Clouds,few clouds,5,3953
0,304.02,0,0,20,Clouds,few clouds,6,3969
0,302.82,0,0,20,Clouds,few clouds,7,3571
0,301.02,0,0,40,Clouds,scattered clouds,8,2948
0,299.35,0,0,75,Clouds,broken clouds,9,2039
0,298.55,0,0,1,Clear,sky is clear,10,1339
0,297.89,0,0,1,Clear,sky is clear,11,676
0,297.15,0,0,1,Rain,light rain,12,423
0,296.66,0,0,1,Rain,light rain,13,320
0,295.89,0,0,40,Thunderstorm,proximity thunderstorm,14,348
0,295.89,0,0,40,Rain,light rain,15,348
0,295.65,0,0,40,Rain,light rain,16,903
0,295.58,0,0,40,Rain,light rain,17,2977
0,295.58,0,0,40,Drizzle,light intensity drizzle,18,2977
0,295.37,0,0,1,Clear,sky is clear,19,5679
0,295.29,0,0,40,Clouds,scattered clouds,20,6178
0,296.07,0,0,1,Clear,sky is clear,21,5656
0,297.44,0,0,40,Clouds,scattered clouds,22,4586
0,298.76,0,0,90,Clouds,overcast clouds,23,4266
0,299.34,0,0,90,Clouds,overcast clouds,24,4448
0,300.72,0,0,75,Clouds,broken clouds,1,4689
0,301.48,0,0,75,Clouds,broken clouds,2,4621
0,302.23,0,0,75,Clouds,broken clouds,3,4836
0,303.15,0,0,75,Clouds,broken clouds,4,5429
0,303.94,0,0,40,Clouds,scattered clouds,5,6311
0,304.08,0,0,40,Clouds,scattered clouds,6,5805
0,304.15,0,0,40,Clouds,scattered clouds,7,4290
0,303.87,0,0,20,Clouds,few clouds,8,3240
0,302.69,0,0,1,Clear,sky is clear,9,2861
0,300.82,0,0,5,Clear,sky is clear,10,2633
0,298.3,0,0,5,Haze,haze,11,2071
0,296.15,0,0,1,Clear,sky is clear,12,1189
0,294.3,0,0,1,Clear,sky is clear,13,688
0,292.9,0,0,1,Clear,sky is clear,14,389
0,291.59,0,0,1,Clear,sky is clear,15,295
0,291.42,0,0,1,Fog,fog,16,364
0,291.03,0,0,1,Mist,mist,17,898
0,290.16,0,0,1,Mist,mist,18,3137
0,289.79,0,0,1,Clear,sky is clear,19,5886
0,290.37,0,0,1,Clear,sky is clear,20,6134
0,292.94,0,0,75,Clouds,broken clouds,21,5786
0,294.55,0,0,75,Clouds,broken clouds,22,4843
0,295.15,0,0,75,Drizzle,light intensity drizzle,23,4442
0,295.15,0,0,75,Rain,light rain,24,4442
0,295.41,0,0,75,Rain,light rain,1,4586
0,295.91,0,0,90,Rain,light rain,2,4865
0,296.68,0,0,75,Rain,light rain,3,4719
0,298.64,0,0,75,Clouds,broken clouds,4,4789
0,300.22,0,0,1,Clear,sky is clear,5,5681
0,301.28,0,0,40,Clouds,scattered clouds,6,6566
0,301.72,0,0,40,Clouds,scattered clouds,7,6081
0,301.8,0,0,40,Clouds,scattered clouds,8,4404
0,301.54,0,0,5,Clear,sky is clear,9,3219
0,300.38,0,0,5,Clear,sky is clear,10,3053
0,298.76,0,0,20,Clouds,few clouds,11,3060
0,296.89,0,0,20,Clouds,few clouds,12,2203
0,295.75,0,0,1,Clear,sky is clear,13,1311
0,294.89,0,0,1,Clear,sky is clear,14,661
0,294.09,0,0,1,Clear,sky is clear,15,401
0,293.43,0,0,1,Clear,sky is clear,16,321
0,293.09,0,0,1,Mist,mist,17,384
0,293.15,0,0,1,Clear,sky is clear,18,948
0,292.83,0,0,1,Clear,sky is clear,19,3193
0,292.89,0,0,1,Clear,sky is clear,20,5179
0,293.92,0,0,40,Clouds,scattered clouds,21,6295
0,295.36,0,0,40,Clouds,scattered clouds,22,5930
0,297,0,0,75,Clouds,broken clouds,23,5025
0,298.01,0,0,75,Clouds,broken clouds,24,4829
0,298.81,0,0,75,Clouds,broken clouds,1,5052
0,300.54,0,0,75,Clouds,broken clouds,2,4974
0,302.15,0,0,75,Clouds,broken clouds,3,4779
0,303.35,0,0,1,Clear,sky is clear,4,4974
0,304.08,0,0,75,Clouds,broken clouds,5,5817
0,304.95,0,0,75,Clouds,broken clouds,6,6522
0,304.79,0,0,40,Clouds,scattered clouds,7,5935
0,304.15,0,0,75,Clouds,broken clouds,8,4568
0,303.72,0,0,75,Clouds,broken clouds,9,3412
0,303.15,0,0,75,Clouds,broken clouds,10,3033
0,301.93,0,0,75,Thunderstorm,proximity thunderstorm,11,2687
0,301.51,0,0,75,Rain,moderate rain,12,1960
0,300.82,0,0,1,Clear,sky is clear,13,1294
0,300.44,0,0,1,Clear,sky is clear,14,699
0,299.82,0,0,1,Clear,sky is clear,15,408
0,299.51,0,0,1,Clear,sky is clear,16,296
0,299.02,0,0,1,Clear,sky is clear,17,364
0,298.62,0,0,1,Thunderstorm,proximity thunderstorm,18,940
0,297.92,0,0,1,Clear,sky is clear,19,3070
0,297.72,0,0,1,Thunderstorm,thunderstorm with light rain,20,5702
0,297.44,0,0,1,Clear,sky is clear,21,6456
0,297.62,0,0,75,Rain,light rain,22,5583
0,297.62,0,0,75,Thunderstorm,proximity thunderstorm,23,5583
0,298.08,0,0,75,Thunderstorm,proximity thunderstorm,24,4958
0,298.95,0,0,90,Thunderstorm,proximity thunderstorm,1,4610
0,300.58,0,0,90,Thunderstorm,proximity thunderstorm,2,4848
0,301.36,0,0,90,Rain,light rain,3,4891
0,302.36,0,0,75,Clouds,broken clouds,4,5188
0,303.93,0,0,75,Haze,haze,5,5139
0,304.86,0,0,1,Clear,sky is clear,6,5743
0,305.71,0,0,75,Clouds,broken clouds,7,6612
0,305.22,0,0,1,Thunderstorm,proximity thunderstorm,8,5795
0,300.82,0,0,90,Thunderstorm,proximity thunderstorm,9,3890
0,300.82,0,0,90,Mist,mist,10,3890
0,300.82,0,0,90,Rain,heavy intensity rain,11,3890
0,296.58,0,0,75,Thunderstorm,thunderstorm with heavy rain,12,3237
0,296.58,0,0,75,Mist,mist,13,3237
0,296.58,0,0,75,Rain,heavy intensity rain,14,3237
0,296.37,0,0,40,Thunderstorm,proximity thunderstorm,15,2727
0,296.37,0,0,40,Rain,light rain,16,2727
0,296.37,0,0,40,Mist,mist,17,2727
0,296.15,0,0,75,Rain,moderate rain,18,2497
0,296.15,0,0,75,Mist,mist,19,2497
0,296.15,0,0,75,Thunderstorm,thunderstorm with light rain,20,2497
0,295.94,0,0,90,Rain,light rain,21,1870
0,295.87,0,0,40,Mist,mist,22,1320
0,295.87,0,0,40,Rain,light rain,23,1320
0,295.72,0,0,20,Mist,mist,24,705
0,296.06,0,0,90,Thunderstorm,proximity thunderstorm,1,439
0,296.06,0,0,90,Mist,mist,2,439
0,295.72,0,0,90,Rain,heavy intensity rain,3,350
0,295.72,0,0,90,Mist,mist,4,350
0,295.72,0,0,90,Thunderstorm,proximity thunderstorm with rain,5,350
0,295.58,0,0,1,Rain,moderate rain,6,373
0,295.58,0,0,1,Mist,mist,7,373
0,295.58,0,0,1,Thunderstorm,proximity thunderstorm with rain,8,373
0,295.22,0,0,40,Mist,mist,9,888
0,295.22,0,0,40,Rain,light rain,10,888
0,295.15,0,0,40,Mist,mist,11,2917
0,295.15,0,0,40,Rain,moderate rain,12,2917
0,295.3,0,0,40,Rain,moderate rain,13,5268
0,295.3,0,0,40,Mist,mist,14,5268
0,295.3,0,0,40,Drizzle,light intensity drizzle,15,5268
0,295.15,0,0,90,Mist,mist,16,5994
0,295.15,0,0,90,Rain,moderate rain,17,5994
0,295.15,0,0,90,Drizzle,light intensity drizzle,18,5994
0,295.28,0,0,75,Rain,moderate rain,19,5288
0,295.28,0,0,75,Mist,mist,20,5288
0,295.28,0,0,75,Drizzle,light intensity drizzle,21,5288
0,295.42,0,0,90,Rain,proximity shower rain,22,4543
0,295.42,0,0,90,Mist,mist,23,4543
0,295.22,0,0,90,Rain,light rain,24,4392
0,295.22,0,0,90,Mist,mist,1,4392
0,295.22,0,0,90,Drizzle,light intensity drizzle,2,4392
0,295.22,0,0,40,Rain,moderate rain,3,4740
0,295.22,0,0,40,Mist,mist,4,4740
0,295.65,0,0,40,Rain,moderate rain,5,5123
0,295.65,0,0,40,Mist,mist,6,5123
0,296.55,0,0,90,Rain,moderate rain,7,5059
0,297.22,0,0,1,Rain,moderate rain,8,5363
0,297.89,0,0,40,Rain,light rain,9,5914
0,297.64,0,0,75,Rain,light rain,10,6153
0,298.55,0,0,75,Clouds,broken clouds,11,5257
0,299.94,0,0,75,Clouds,broken clouds,12,4664
0,299.95,0,0,75,Clouds,broken clouds,13,3664
0,299.89,0,0,1,Clear,sky is clear,14,3260
0,297.9,0,0,1,Clear,sky is clear,15,3064
0,296.43,0,0,40,Clouds,scattered clouds,16,2835
0,295.01,0,0,1,Rain,light rain,17,1971
0,295.01,0,0,1,Haze,haze,18,1971
0,295.01,0,0,1,Mist,mist,19,1971
0,294.3,0,0,1,Mist,mist,20,1233
0,293.31,0,0,1,Rain,light rain,21,696
0,293.31,0,0,1,Mist,mist,22,696
0,293.31,0,0,1,Fog,fog,23,696
0,293.01,0,0,1,Fog,fog,24,646
0,293.01,0,0,1,Mist,mist,1,646
0,292.79,0,0,1,Mist,mist,2,437
0,292.79,0,0,1,Fog,fog,3,437
0,291.84,0,0,90,Mist,mist,4,444
0,291.84,0,0,90,Fog,fog,5,444
0,291.61,0,0,90,Fog,fog,6,858
0,291.61,0,0,90,Mist,mist,7,858
0,290.98,0,0,1,Mist,mist,8,1422
0,290.98,0,0,1,Fog,fog,9,1422
0,292,0,0,20,Mist,mist,10,1991
0,292,0,0,20,Fog,fog,11,1991
0,293.69,0,0,90,Mist,mist,12,2714
0,293.69,0,0,90,Fog,fog,13,2714
0,296.15,0,0,1,Haze,haze,14,3471
0,296.15,0,0,1,Mist,mist,15,3471
0,298.07,0,0,5,Clear,sky is clear,16,3718
0,299.46,0,0,1,Clear,sky is clear,17,4213
0,300.81,0,0,40,Clouds,scattered clouds,18,4524
0,301.79,0,0,1,Clear,sky is clear,19,4218
0,302.51,0,0,40,Clouds,scattered clouds,20,4242
0,303.01,0,0,40,Clouds,scattered clouds,21,4306
0,303.15,0,0,40,Clouds,scattered clouds,22,4317
0,303.22,0,0,40,Clouds,scattered clouds,23,4354
0,303.15,0,0,40,Clouds,scattered clouds,24,4109
0,302.72,0,0,40,Clouds,scattered clouds,1,3446
0,301.79,0,0,20,Clouds,few clouds,2,3192
0,300.29,0,0,20,Clouds,few clouds,3,3272
0,297.62,0,0,5,Clear,sky is clear,4,3074
0,296.15,0,0,1,Clear,sky is clear,5,2275
0,295.38,0,0,1,Clear,sky is clear,6,1350
0,294.69,0,0,1,Mist,mist,7,826
0,293.93,0,0,1,Mist,mist,8,699
0,293.65,0,0,1,Mist,mist,9,435
0,293.55,0,0,1,Mist,mist,10,366
0,293.01,0,0,1,Haze,haze,11,508
0,293.01,0,0,1,Mist,mist,12,508
0,292.84,0,0,1,Mist,mist,13,933
0,292.84,0,0,1,Fog,fog,14,933
0,293.43,0,0,40,Mist,mist,15,1195
0,295.72,0,0,5,Mist,mist,16,1814
0,298.21,0,0,5,Clear,sky is clear,17,2911
0,299.72,0,0,1,Clear,sky is clear,18,3310
0,300.77,0,0,40,Clouds,scattered clouds,19,3655
0,301.61,0,0,75,Clouds,broken clouds,20,4245
0,301.92,0,0,1,Clear,sky is clear,21,4233
0,302.65,0,0,75,Clouds,broken clouds,22,4129
0,303.08,0,0,75,Clouds,broken clouds,23,4063
0,303.22,0,0,75,Clouds,broken clouds,24,4438
0,303.22,0,0,75,Clouds,broken clouds,1,4321
0,302.69,0,0,1,Clear,sky is clear,2,3836
0,301.44,0,0,75,Clouds,broken clouds,3,3535
0,299.86,0,0,75,Clouds,broken clouds,4,3015
0,298.08,0,0,75,Clouds,broken clouds,5,2671
0,296.48,0,0,75,Clouds,broken clouds,6,2009
0,295.84,0,0,1,Clear,sky is clear,7,1244
0,294.84,0,0,1,Clear,sky is clear,8,721
0,293.42,0,0,1,Clear,sky is clear,9,458
0,292.75,0,0,1,Clear,sky is clear,10,297
0,291.75,0,0,1,Clear,sky is clear,11,368
0,291.08,0,0,1,Clear,sky is clear,12,935
0,290.69,0,0,1,Clear,sky is clear,13,3048
0,289.51,0,0,1,Clear,sky is clear,14,5593
0,289.93,0,0,5,Clear,sky is clear,15,5793
0,291.99,0,0,1,Clear,sky is clear,16,5647
0,294.22,0,0,1,Clear,sky is clear,17,4603
0,296.15,0,0,1,Clear,sky is clear,18,4346
0,298.08,0,0,5,Clear,sky is clear,19,4504
0,299.51,0,0,1,Clear,sky is clear,20,4588
0,300.15,0,0,1,Clear,sky is clear,21,4558
0,301.15,0,0,1,Clear,sky is clear,22,4794
0,301.51,0,0,40,Clouds,scattered clouds,23,5558
0,301.48,0,0,40,Clouds,scattered clouds,24,6269
0,301.72,0,0,1,Clear,sky is clear,1,5708
0,301.44,0,0,40,Clouds,scattered clouds,2,4203
0,301.01,0,0,40,Clouds,scattered clouds,3,3277
0,300.22,0,0,20,Clouds,few clouds,4,2900
0,298.51,0,0,1,Clear,sky is clear,5,2424
0,296.79,0,0,40,Clouds,scattered clouds,6,1965
0,295.35,0,0,40,Clouds,scattered clouds,7,1096
0,294.58,0,0,40,Clouds,scattered clouds,8,595
0,294,0,0,40,Clouds,scattered clouds,9,407
0,292.38,0,0,40,Clouds,scattered clouds,10,274
0,292.15,0,0,1,Clear,sky is clear,11,356
0,291.47,0,0,1,Clear,sky is clear,12,930
0,290.01,0,0,1,Clear,sky is clear,13,3171
0,289.22,0,0,1,Clear,sky is clear,14,5870
0,289.76,0,0,20,Clouds,few clouds,15,6417
0,291.61,0,0,20,Clouds,few clouds,16,5455
0,293.29,0,0,20,Clouds,few clouds,17,5030
0,294.69,0,0,1,Clear,sky is clear,18,4346
0,295.75,0,0,40,Clouds,scattered clouds,19,4540
0,296.58,0,0,40,Clouds,scattered clouds,20,4952
0,297.15,0,0,40,Clouds,scattered clouds,21,4576
0,298.02,0,0,40,Clouds,scattered clouds,22,5011
0,298.42,0,0,40,Clouds,scattered clouds,23,5573
0,299.22,0,0,20,Clouds,few clouds,24,6358
0,299.15,0,0,20,Clouds,few clouds,1,5698
0,299.15,0,0,1,Clear,sky is clear,2,4360
0,299.09,0,0,1,Clear,sky is clear,3,3337
0,298.44,0,0,20,Clouds,few clouds,4,3113
0,296.22,0,0,20,Clouds,few clouds,5,2754
0,293.76,0,0,20,Clouds,few clouds,6,2209
0,292.09,0,0,1,Clear,sky is clear,7,1242
0,291.49,0,0,1,Clear,sky is clear,8,657
0,290.36,0,0,1,Clear,sky is clear,9,410
0,289.29,0,0,1,Clear,sky is clear,10,313
0,289.55,0,0,1,Clear,sky is clear,11,377
0,288.89,0,0,1,Clear,sky is clear,12,894
0,288.49,0,0,1,Clear,sky is clear,13,3189
0,288.29,0,0,1,Clear,sky is clear,14,5769
0,288.62,0,0,40,Clouds,scattered clouds,15,6200
0,291.44,0,0,1,Clear,sky is clear,16,5696
